city_id,city_name,hotel_name,url,score,latitude,longitude
4,Biarritz,Hôtel Le Café de Paris,https://www.booking.com/hotel/fr/le-cafe-de-paris-4.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,9.0,43.482718094375606,-1.5613406896591189
4,Biarritz,Hôtel Barnea,https://www.booking.com/hotel/fr/hotelargieder.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,8.9,43.48072811046226,-1.5642817318439484
4,Biarritz,Le Talaia Hôtel & Spa Biarritz - MGallery Collection,https://www.booking.com/hotel/fr/radisson-blu-hotel-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from_sustainable_property_sr=1&from=searchresults,9.0,43.47827192258378,-1.5646907687187197
4,Biarritz,Hôtel Kemaris,https://www.booking.com/hotel/fr/best-western-kemaris.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,8.4,43.47650270479494,-1.562456488609314
4,Biarritz,Résidence Vacances Bleues Le Grand Large,https://www.booking.com/hotel/fr/le-grand-large-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,8.6,43.48065123446311,-1.5653452277183533
4,Biarritz,Hôtel & Espace Bien-être La Maison du Lierre,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,9.1,43.480133535313925,-1.560761332511902
4,Biarritz,Grand Tonic Hotel & SPA NUXE,https://www.booking.com/hotel/fr/tonic-hotel-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,8.0,43.48447350743248,-1.5569445490837095
4,Biarritz,Hôtel de La Plage,https://www.booking.com/hotel/fr/de-la-plage-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,9.3,43.482133269718496,-1.567530557513237
4,Biarritz,ALFRED HOTELS Les Halles,https://www.booking.com/hotel/fr/hotelanjou.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,9.1,43.481694404236,-1.5630841255187988
4,Biarritz,ALFRED HOTELS Port-Vieux,https://www.booking.com/hotel/fr/georges-vi.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iaWFycml0ekgzWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-PiDzwbAAgHSAiRjMDljYzc2ZC00ZTg5LTRhODItYTRhNi0yNjNjMmYyMThjYmbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=773d6afc6b4b05ab&srepoch=1776352377&from=searchresults,9.2,43.48218970895052,-1.5663591027259829
